N,S_rec
526,0.94819391634980989
527,0.94876660341555977
528,0.93986742424242424
529,0.93809073724007561
530,0.93867924528301887
531,0.93455743879472693
532,0.96099624060150376
533,0.93574108818011257
534,0.93867041198501873
535,0.95093457943925234
536,0.93050373134328358
537,0.9404096834264432
538,0.90613382899628253
539,0.91836734693877551
540,0.94212962962962963
541,0.90573012939001848
542,0.9547970479704797
543,0.92771639042357274
544,0.95818014705882353
545,0.93119266055045872
546,0.92261904761904762
547,0.96663619744058501
548,0.91925182481751825
549,0.93123861566484517
550,0.98181818181818182
551,0.91878402903811252
552,0.96467391304347826
553,0.9674502712477396
554,0.94314079422382671
555,0.92342342342342342
556,0.92850719424460432
557,0.92908438061041293
558,0.95654121863799283
559,0.94588550983899821
560,0.97767857142857143
561,0.96479500891265597
562,0.95640569395017794
563,0.9524866785079929
564,0.92641843971631206
565,0.93584070796460177
566,0.93860424028268551
567,0.94135802469135802
568,0.97711267605633803
569,0.96660808435852373
570,0.92763157894736842
571,0.94352014010507881
572,0.9375
573,0.93804537521815009
574,0.98649825783972125
575,0.96956521739130435
576,0.96788194444444444
577,0.94670710571923743
578,0.93641868512110727
579,0.94775474956822107
580,0.93318965517241379
581,0.98321858864027539
582,0.95360824742268041
583,0.95840480274442539
584,0.94178082191780822
585,0.99358974358974359
586,0.9726962457337884
587,0.94974446337308348
588,0.96726190476190476
589,0.93378607809847199
590,0.92161016949152542
591,0.9538917089678511
592,0.91427364864864865
593,0.90008431703204047
594,0.93434343434343434
595,0.98109243697478992
596,0.92701342281879195
597,0.97152428810720268
598,0.93645484949832776
599,0.93280467445742905
600,0.97291666666666667
601,0.92970049916805324
602,0.91777408637873754
603,0.94734660033167496
604,0.90024834437086093
605,0.92148760330578512
606,0.96947194719471947
607,0.96169686985172982
608,0.91077302631578947
609,0.94006568144499179
610,0.9610655737704918
611,0.95335515548281506
612,0.94158496732026144
613,0.94208809135399674
614,0.94258957654723127
615,0.92073170731707317
616,0.9476461038961039
617,0.96839546191247974
618,0.88187702265372168
619,0.95920840064620355
620,0.94758064516129032
621,0.95611916264090177
622,0.95860128617363344
623,0.92495987158908507
624,0.96754807692307692
625,0.958
626,0.9444888178913738
627,0.89513556618819777
628,0.91560509554140127
629,0.92408585055643879
630,0.92857142857142857
631,0.93106180665610143
632,0.95134493670886076
633,0.96958925750394945
634,0.98186119873817035
635,0.94881889763779528
636,0.91784591194968553
637,0.96938775510204082
638,0.96394984326018809
639,0.97417840375586854
640,0.958984375
641,0.93018720748829953
642,0.97741433021806854
643,0.91174183514774495
644,0.94332298136645963
645,0.93992248062015504
646,0.95007739938080495
647,0.919629057187017
648,0.94135802469135802
649,0.92257318952234206
650,0.95384615384615385
651,0.95046082949308756
652,0.94516871165644172
653,0.95520673813169985
654,0.95565749235474006
655,0.91221374045801527
656,0.97942073170731707
657,0.92275494672754947
658,0.93275075987841945
659,0.97116843702579666
660,0.90340909090909091
661,0.98146747352496218
662,0.9195619335347432
663,0.95776772247360483
664,0.92808734939759036
665,0.96616541353383459
666,0.98160660660660661
667,0.96139430284857571
668,0.95059880239520958
669,0.92488789237668161
670,0.94776119402985075
671,0.94821162444113264
672,0.93563988095238095
673,0.94725111441307578
674,0.96995548961424332
675,0.94259259259259259
676,0.95968934911242604
677,0.94534711964549483
678,0.98635693215339233
679,1.014359351988218
680,0.94669117647058824
681,0.92878120411160059
682,0.93108504398826979
683,0.97730600292825769
684,0.98318713450292398
685,0.98175182481751825
686,0.93294460641399417
687,0.9334061135371179
688,0.95385174418604651
689,0.92706821480406386
690,0.94746376811594203
691,0.99131693198263386
692,0.92666184971098266
693,0.92171717171717172
694,0.97082132564841499
695,0.93705035971223022
696,0.96623563218390805
697,0.90028694404591105
698,0.93839541547277937
699,0.94599427753934192
700,0.93392857142857143
701,0.94864479315263909
702,0.89921652421652422
703,0.94772403982930299
704,0.92862215909090909
705,0.92021276595744681
706,0.95254957507082153
707,0.92468175388967468
708,0.94456214689265537
709,0.94146685472496474
710,0.93838028169014085
711,0.90893108298171589
712,0.94276685393258427
713,0.95722300140252454
714,0.94712885154061625
715,0.95454545454545455
716,0.95146648044692737
717,0.97454672245467225
718,0.92444289693593315
719,0.93184979137691238
720,0.92013888888888889
721,0.95527045769764216
722,0.92797783933518006
723,0.96127247579529737
724,0.96167127071823204
725,0.94137931034482759
726,0.92286501377410468
727,0.9594222833562586
728,0.95123626373626374
729,0.93449931412894376
730,0.94863013698630137
731,0.92168262653898769
732,0.93237704918032787
733,0.94986357435197817
734,0.92302452316076294
735,0.94387755102040816
736,0.93919836956521739
737,0.94640434192672999
738,0.96205962059620596
739,0.93031123139377537
740,0.96959459459459459
741,0.95816464237516869
742,0.93834231805929919
743,0.92362045760430686
744,0.89885752688172043
745,0.95302013422818792
746,0.9668230563002681
747,0.9571619812583668
748,0.9375
749,0.95794392523364486
750,0.93666666666666667
751,0.97869507323568575
752,0.93417553191489362
753,0.92131474103585657
754,0.92838196286472149
755,0.91556291390728477
756,0.94576719576719577
757,0.95937912813738441
758,0.96141160949868074
759,0.93708827404479578
760,0.93256578947368421
761,0.93626806833114323
762,0.94980314960629921
763,0.94692005242463958
764,0.96040575916230366
765,0.93137254901960784
766,0.93505221932114883
767,0.90775749674054759
768,0.9619140625
769,0.96066319895968791
770,0.93019480519480519
771,0.92898832684824903
772,0.93588082901554404
773,0.93952134540750323
774,0.96414728682170543
775,0.94032258064516129
776,0.90689432989690722
777,0.96685971685971686
778,0.91420308483290488
779,0.95635430038510911
780,0.90224358974358974
781,0.92989756722151088
782,0.94629156010230179
783,0.95625798212005109
784,0.96141581632653061
785,0.96496815286624204
786,0.93352417302798982
787,0.91327827191867853
788,0.9549492385786802
789,0.96958174904942966
790,0.96360759493670886
791,0.9450063211125158
792,0.95643939393939394
793,0.96311475409836066
794,0.97607052896725441
795,0.94811320754716981
796,0.97518844221105528
797,0.96612296110414053
798,0.93671679197994987
799,0.96214017521902378
800,0.95
801,0.90355805243445693
802,0.93048628428927681
803,0.97447073474470735
804,0.9359452736318408
805,0.96273291925465839
806,0.91656327543424318
807,0.94950433705080545
808,0.95451732673267327
809,0.94561186650185414
810,0.93055555555555556
811,0.94019728729963009
812,0.96982758620689655
813,0.92404674046740467
814,0.93673218673218673
815,0.94938650306748466
816,0.92524509803921569
817,0.96083231334149327
818,0.96271393643031785
819,0.94322344322344322
820,0.91463414634146341
821,0.93483556638246041
822,0.94586374695863747
823,0.8885176184690158
824,0.96935679611650485
825,0.91818181818181818
826,0.93976997578692494
827,0.92049576783555018
828,0.94957729468599034
829,0.94089264173703257
830,0.91716867469879518
831,0.96269554753309266
832,0.97055288461538462
833,0.95138055222088836
834,0.9262589928057554
835,0.98952095808383234
836,0.93301435406698565
837,0.95878136200716846
838,0.94272076372315036
839,0.93414779499404052
840,0.92410714285714286
841,0.91409036860879905
842,0.96199524940617577
843,0.94009489916963227
844,0.9537914691943128
845,0.9378698224852071
846,0.92937352245862884
847,0.92384887839433294
848,0.93602594339622642
849,0.91431095406360424
850,0.94264705882352941
851,0.92097532314923619
852,0.95657276995305164
853,0.93347010550996483
854,0.92944964871194379
855,0.96345029239766082
856,0.91705607476635514
857,0.94369894982497083
858,0.96153846153846154
859,0.93859138533178114
860,0.93604651162790698
861,0.95818815331010453
862,0.91357308584686775
863,0.96320973348783314
864,0.94762731481481481
865,0.93930635838150289
866,0.92811778290993072
867,0.93713956170703576
868,0.94902073732718894
869,0.9378596087456847
870,0.97270114942528736
871,0.89982778415614237
872,0.93176605504587156
873,0.92640320733104238
874,0.93249427917620137
875,0.96857142857142857
876,0.9603310502283105
877,0.9620866590649943
878,0.96241457858769932
879,0.92718998862343572
880,0.97727272727272727
881,0.95771850170261067
882,0.95096371882086168
883,0.96545866364665912
884,0.93608597285067873
885,0.91807909604519774
886,0.94525959367945824
887,0.91882750845546787
888,0.95298423423423423
889,0.93082114735658043
890,1.0210674157303371
891,0.9441638608305275
892,0.93329596412556054
893,0.93505039193729003
894,0.93120805369127517
895,0.91899441340782123
896,0.97098214285714286
897,0.92112597547380156
898,0.98134743875278396
899,0.96496106785317019
900,0.93888888888888889
901,0.93923418423973363
902,0.94373614190687361
903,0.91500553709856035
904,0.93196902654867257
905,0.93093922651933702
906,0.92853200883002208
907,0.93439911797133407
908,0.95677312775330396
909,0.94196919691969197
910,0.9532967032967033
911,0.94127332601536773
912,0.94161184210526316
913,0.93647316538882804
914,0.92861050328227571
915,0.92896174863387978
916,0.94295851528384279
917,0.9569247546346783
918,0.95588235294117647
919,0.93579978237214363
920,0.96059782608695652
921,0.96498371335504886
922,0.93546637744034707
923,0.9723726977248104
924,0.9117965367965368
925,0.93648648648648649
926,0.91252699784017279
927,0.94390507011866235
928,0.94692887931034483
929,0.9647470398277718
930,0.91397849462365591
931,0.96670247046186896
932,0.9388412017167382
933,0.93783494105037513
934,0.97028907922912206
935,0.93850267379679144
936,0.9561965811965812
937,0.91248665955176094
938,0.93150319829424307
939,0.96112886048988285
940,0.94813829787234043
941,0.9604144527098831
942,0.93550955414012739
943,0.98356309650053022
944,0.96927966101694915
945,0.90740740740740741
946,0.95269556025369979
947,0.94640971488912355
948,0.94936708860759494
949,0.95495258166491043
950,0.925
951,0.96608832807570978
952,0.95588235294117647
953,0.94045120671563484
954,0.95256813417190776
955,0.93193717277486911
956,0.92834728033472803
957,0.93390804597701149
958,0.92771398747390397
959,0.93717413972888425
960,0.953125
961,0.94953173777315297
962,0.90826403326403326
963,0.96443406022845275
964,0.9258298755186722
965,0.94430051813471503
966,0.92908902691511387
967,0.91390899689762151
968,0.93233471074380165
969,0.97781217750257998
970,0.95618556701030928
971,0.9358908341915551
972,0.94393004115226337
973,0.90570400822199383
974,0.94455852156057495
975,0.95128205128205128
976,0.97592213114754098
977,0.94037871033776868
978,0.93941717791411043
979,0.92951991828396323
980,0.95153061224489796
981,0.94164118246687054
982,0.94959266802443992
983,0.95371312309257375
984,0.95020325203252033
985,0.95939086294416244
986,0.93052738336713996
987,0.93465045592705167
988,0.9729251012145749
989,0.94539939332659252
990,0.92676767676767677
991,0.94601412714429869
992,0.95766129032258065
993,0.92522658610271903
994,0.96453722334004024
995,0.94974874371859296
996,0.96134538152610442
997,0.940320962888666
998,0.9656813627254509
999,0.9496996996996997
1000,0.95
1001,0.9453046953046953
1002,0.94436127744510978
1003,0.94466600199401795
1004,0.92380478087649402
1005,0.97388059701492537
1006,0.9555168986083499
1007,0.92601787487586892
1008,0.93625992063492063
1009,0.91551040634291378
1010,0.92079207920792079
1011,0.94213649851632047
1012,0.94985177865612648
1013,0.93657453109575518
1014,0.92948717948717949
1015,0.96059113300492611
1016,0.9781003937007874
1017,0.95870206489675516
1018,0.93074656188605108
1019,0.93473994111874387
1020,0.96323529411764706
1021,0.97698334965719882
1022,0.92832681017612524
1023,0.9530791788856305
1024,0.931396484375
1025,0.95731707317073171
1026,0.93079922027290448
1027,0.93111002921129503
1028,0.938715953307393
1029,0.94630709426627794
1030,0.94781553398058252
1031,0.96993210475266731
1032,0.94718992248062016
1033,0.95595353339787028
1034,0.96349129593810445
1035,0.94685990338164251
1036,0.9181949806949807
1037,0.93177434908389585
1038,0.95375722543352601
1039,0.95043310875842156
1040,0.95913461538461538
1041,0.94260326609029779
1042,0.93570057581573896
1043,0.92401725790987536
1044,0.91954022988505747
1045,0.96650717703349282
1046,0.95841300191204589
1047,0.91332378223495702
1048,0.94107824427480916
1049,0.94137273593898951
1050,0.94761904761904762
1051,0.94790675547098002
1052,0.95175855513307985
1053,0.92592592592592593
1054,0.92979127134724858
1055,0.94075829383886256
1056,0.95762310606060606
1057,0.93424787133396405
1058,0.94517958412098299
1059,0.96789423984891407
1060,0.91981132075471698
1061,0.96017907634307257
1062,0.95338983050847458
1063,0.93250235183443086
1064,0.95042293233082707
1065,0.94953051643192488
1066,0.91697936210131332
1067,0.92080599812558575
1068,0.94803370786516854
1069,0.95299345182413471
1070,0.9485981308411215
1071,0.95238095238095238
1072,0.96198694029850746
1073,0.93429636533084809
1074,0.92411545623836127
1075,0.9313953488372093
1076,0.95608736059479554
1077,0.96332404828226555
1078,0.94851576994434137
1079,0.93257645968489342
1080,0.97222222222222222
1081,0.95282146160962072
1082,0.98082255083179298
1083,0.94990766389658356
1084,0.93288745387453875
1085,0.91820276497695853
1086,0.94383057090239411
1087,0.94181232750689972
1088,0.9375
1089,0.93089990817263545
1090,0.94380733944954128
1091,0.95439963336388634
1092,0.94436813186813187
1093,0.91491308325709058
1094,0.96435100548446069
1095,0.94863013698630137
1096,0.93293795620437956
1097,0.91499544211485871
1098,0.93920765027322404
1099,0.93039126478616924
1100,0.95909090909090909
1101,0.95367847411444142
1102,0.96529038112522686
1103,0.91681776971894832
1104,0.95108695652173913
1105,0.96493212669683258
1106,0.93580470162748644
1107,0.96544715447154472
1108,0.9532942238267148
1109,0.94905320108205591
1110,0.94031531531531532
1111,0.94171917191719172
1112,0.96897482014388489
1113,0.94788858939802336
1114,0.95040394973070018
1115,0.94618834080717489
1116,0.92853942652329749
1117,0.95680393912264996
1118,0.93917710196779964
1119,0.94727435210008937
1120,0.96316964285714286
1121,0.95004460303300624
1122,0.93471479500891266
1123,0.9238646482635797
1124,0.94306049822064057
1125,0.94111111111111111
1126,0.9469360568383659
1127,0.94165927240461402
1128,0.96742021276595745
1129,0.94109831709477414
1130,0.9336283185840708
1131,0.96595932802829355
1132,0.92756183745583039
1133,0.95211827007943513
1134,0.92261904761904762
1135,0.96035242290748899
1136,0.93309859154929577
1137,0.91688654353562005
1138,0.93585237258347979
1139,1.0063652326602283
1140,0.97039473684210526
1141,0.94215600350569676
1142,0.96760070052539405
1143,0.9262904636920385
1144,0.9222027972027972
1145,0.93231441048034934
1146,0.95440663176265271
1147,0.93395815170008718
1148,0.97234320557491289
1149,0.97040905134899913
1150,0.95869565217391304
1151,0.96980886185925282
1152,0.93967013888888889
1153,0.91717259323503903
1154,0.95320623916811092
1155,0.94696969696969697
1156,0.94615051903114187
1157,0.9496542783059637
1158,0.96934369602763385
1159,0.96095772217428818
1160,0.96336206896551724
1161,0.93669250645994832
1162,0.96493115318416523
1163,0.94797936371453138
1164,0.94823883161512027
1165,0.9259656652360515
1166,0.95411663807890223
1167,0.9265209940017138
1168,0.93000856164383562
1169,0.93776732249786142
1170,0.92948717948717949
1171,0.96925704526046114
1172,0.94069965870307167
1173,0.95907928388746803
1174,0.94761499148211244
1175,0.95531914893617021
1176,0.95450680272108844
1177,0.9483857264231096
1178,0.94439728353140917
1179,0.92875318066157761
1180,0.95338983050847458
1181,0.95681625740897544
1182,0.95071912013536379
1183,0.98478444632290786
1184,0.94277871621621622
1185,0.94936708860759494
1186,0.95910623946037099
1187,0.96356360572872789
1188,0.94802188552188552
1189,0.94617325483599664
1190,0.92752100840336134
1191,0.94248530646515533
1192,0.94379194630872483
1193,0.93671416596814753
1194,0.94011725293132328
1195,0.9403765690376569
1196,0.95735785953177258
1197,0.94611528822055138
1198,0.93802170283806344
1199,0.95287739783152627
1200,0.959375
1201,0.96065778517901749
1202,0.94009983361064892
1203,0.94243557772236076
1204,0.94061461794019934
1205,0.95539419087136929
1206,0.97325870646766169
1207,0.93931234465617233
1208,0.94474337748344371
1209,0.92638544251447477
1210,0.96487603305785124
1211,0.92382328654004955
1212,0.95297029702970297
1213,0.94600164880461665
1214,0.92565897858319605
1215,0.92798353909465021
1216,0.93955592105263158
1217,0.93775677896466721
1218,0.94930213464696223
1219,0.93211648892534865
1220,0.93954918032786885
1221,0.91318591318591319
1222,0.93391980360065466
1223,0.94746524938675388
1224,0.93341503267973856
1225,0.95408163265306122
1226,0.97063621533442088
1227,0.96882640586797066
1228,0.93342833876221498
1229,0.93266883645240033
1230,0.92073170731707317
1231,0.95755483346872461
1232,0.95271915584415584
1233,0.93471208434712084
1234,0.93192868719611021
1235,0.9757085020242915
1236,0.91727346278317152
1237,0.93270008084074373
1238,0.95415993537964459
1239,0.94128329297820823
1240,0.94657258064516129
1241,0.9629331184528606
1242,0.94806763285024155
1243,0.93925985518905873
1244,0.98372186495176849
1245,0.9608433734939759
1246,0.93298555377207063
1247,0.94727345629510826
1248,0.94050480769230769
1249,0.9477582065652522
1250,0.925
1251,0.96422861710631495
1252,0.95447284345047923
1253,0.94173982442138867
1254,0.93899521531100478
1255,0.93924302788844622
1256,0.95342356687898089
1257,0.94272076372315036
1258,0.96383147853736089
1259,0.92633042096902303
1260,0.94047619047619048
1261,0.91792228390166535
1262,0.93205229793977813
1263,0.96496437054631829
1264,0.92563291139240506
1265,0.94861660079051383
1266,0.9537914691943128
1267,0.92936069455406472
1268,0.95918769716088328
1269,0.93873128447596533
1270,0.93503937007874016
1271,0.94413847364280094
1272,0.92275943396226415
1273,0.94756480754124116
1274,0.95467032967032967
1275,0.9196078431372549
1276,0.96297021943573668
1277,0.93285043069694597
1278,0.95852895148669797
1279,0.94996090695856138
1280,0.9599609375
1281,0.95921155347384856
1282,0.95651326053042122
1283,0.95674201091192518
1284,0.93652647975077882
1285,0.94552529182879377
1286,0.95062208398133748
1287,0.95765345765345765
1288,0.93555900621118012
1289,0.9551978277734678
1290,0.96996124031007752
1291,0.94113090627420604
1292,0.95007739938080495
1293,0.92324052590873937
1294,0.9321870170015456
1295,0.93146718146718147
1296,0.95679012345679012
1297,0.96183500385505012
1298,0.93605546995377504
1299,0.94688221709006928
1300,0.96634615384615385
1301,0.92428900845503459
1302,0.94278033794162826
1303,0.9238296239447429
1304,0.94612730061349693
1305,0.93390804597701149
1306,0.95042113323124043
1307,0.9535195103289977
1308,0.93558868501529052
1309,0.96447669977081742
1310,0.94751908396946565
1311,0.94202898550724638
1312,0.92797256097560976
1313,0.93773800456968774
1314,0.94273211567732116
1315,0.95627376425855513
1316,0.96314589665653495
1317,0.94248291571753986
1318,0.94081942336874052
1319,0.95526914329037149
1320,0.9375
1321,0.93395155185465556
1322,0.94742813918305598
1323,0.93820861678004535
1324,0.92711480362537764
1325,0.97169811320754717
1326,0.94645550527903469
1327,0.94291635267520723
1328,0.96856174698795181
1329,0.94808126410835214
1330,0.95488721804511278
1331,0.93444778362133734
1332,0.95439189189189189
1333,0.94336084021005251
1334,0.9454647676161919
1335,0.90917602996254682
1336,0.93656437125748503
1337,0.94521316379955123
1338,0.93236173393124066
1339,0.96527259148618372
1340,0.95708955223880597
1341,0.93307233407904549
1342,0.9621833084947839
1343,0.94378257632166791
1344,0.95052083333333333
1345,0.96654275092936803
1346,0.96396731054977712
1347,0.95025983667409057
1348,0.93564540059347181
1349,0.93587842846553002
1350,0.93148148148148148
1351,0.95392301998519615
1352,0.94859467455621302
1353,0.91832963784183296
1354,0.95827178729689808
1355,0.96771217712177122
